user-knn_relevance,0.8076666666666666
user-knn_classification_best_10,0.542
user-knn_classification_best_20,0.699
user-knn_classification_best_50,0.8006666666666666
item-knn_relevance,0.7976666666666666
item-knn_classification_best_10,0.541
item-knn_classification_best_20,0.6623333333333333
item-knn_classification_best_50,0.796
most-pop_relevance,0.276
most-pop_classification_best_10,0.23
most-pop_classification_best_20,0.23566666666666666
most-pop_classification_best_50,0.284
bprmf_relevance,0.4756666666666667
bprmf_classification_best_10,0.2856666666666667
bprmf_classification_best_20,0.3233333333333333
bprmf_classification_best_50,0.469
user-knn_relevance,0.533476821192053
user-knn_classification_best_10,0.4501655629139073
user-knn_classification_best_20,0.4919701986754967
user-knn_classification_best_50,0.5372295805739514
item-knn_relevance,0.4970419426048565
item-knn_classification_best_10,0.4368101545253863
item-knn_classification_best_20,0.4748620309050773
item-knn_classification_best_50,0.49537527593818986
most-pop_relevance,0.23431567328918324
most-pop_classification_best_10,0.23178807947019867
most-pop_classification_best_20,0.23178807947019867
most-pop_classification_best_50,0.23397350993377483
bprmf_relevance,0.3008498896247241
bprmf_classification_best_10,0.27566225165562913
bprmf_classification_best_20,0.2888796909492274
bprmf_classification_best_50,0.30061810154525387

observation,0.9993474133839583,0.9993332353289361,0.9993336032388664,0.9993333333333333,0
user-knn_relevance,0.7750714232711593,0.8134784916225496,0.8193102030593081,0.8143333333333334,0
user-knn_classification_best_10,0.4422430279845319,0.5339006858929927,0.5542887925625437,0.5476666666666666,0
user-knn_classification_best_20,0.6043505472570339,0.6874374091995131,0.7007803401551399,0.6926666666666667,0
observation,0.9993474133839583,0.9993332353289361,0.9993336032388664,0.9993333333333333,0
user-knn_relevance,0.7603754773422357,0.8015513872669144,0.8081943493995897,0.8026666666666666,0
user-knn_classification_best_10,0.42657648628490047,0.5190296337919023,0.5365948878857334,0.5333333333333333,0
user-knn_classification_best_20,0.6139210327409987,0.6932427959551143,0.7056690496773529,0.698,0
user-knn_classification_best_50,0.7661974607644783,0.8042196057992382,0.8106169323437173,0.805,0
item-knn_relevance,0.7642534641939366,0.8003906702254505,0.8064023282636793,0.8013333333333333,0
item-knn_classification_best_10,0.44799351665910475,0.5282856271524135,0.546452301951064,0.54,0
item-knn_classification_best_20,0.5958060453196085,0.65989484698478,0.6738425967116126,0.664,0
item-knn_classification_best_50,0.7642235665314653,0.7999570207810002,0.805679387726424,0.801,0
most-pop_relevance,0.22471960197572685,0.2787163835207948,0.2779326172605803,0.2796666666666667,0
most-pop_classification_best_10,0.16056506210519858,0.22971753888641358,0.23010118421122328,0.22966666666666666,0
most-pop_classification_best_20,0.1642994285408163,0.23651539370954977,0.23686915426997726,0.23633333333333334,0
most-pop_classification_best_50,0.22857120261793634,0.28221848475491274,0.2815702482060297,0.283,0
bprmf_relevance,0.40088647900757385,0.46498598987639056,0.4708369421148382,0.475,0
bprmf_classification_best_10,0.19339218354770638,0.27750472354407013,0.26957045841248173,0.29533333333333334,0
bprmf_classification_best_20,0.23375213674408002,0.31157549679910507,0.30629710174065394,0.3243333333333333,0
bprmf_classification_best_50,0.39935640787440274,0.4649287636046312,0.4697633439658234,0.475,0
